자격명,종목코드,유형,시행기관,당해직의 직무 내용,응시 자격,합격 기준,응시료,자격증유효기간,정기유무,난이도,좋아요
신용위험분석사(CRA) (Credit Risk Analyst(CRA)),10217,2,5,"신용사회에선 개인이건 기업이건 신용관리를 철저히 하는 것이 금융거래 시 매우 유리하다. 신용위험분석사(CRA:Credit Risk Analyst)는 금융회사 및 기업신용평가기관 등에서 개인과 기업에 대한 신용상태를 조사,평가하고 신용위험을 측정,관리하는 여신전문가이다. 이에 신용위험분석사 자격증은 개인과 기업에 대한 신용조사 및 분석과 이에 관련된 리스크 측정 및 관리, 여신실행과 사후관리, 기타 각종 지표분석을 통한 기업가치분석, 사업전망 예측 등에 대한 전문지식과 경험을 갖추었는지 등을 검정한다.",,,,,,,
자산관리사(FP) (Financial Planner(FP)),10218,2,5,"자산이 많은 부유층이 아니더라도 결혼이나 교육, 노후 등을 고려하여 일생동안의 자산관리를 계획하는 사람들이 증가하고 있다. 자산을 어떻게 관리해야 하는지 조언하기 위해서는 주식이나 예금, 부동산, 보험, 세무 등 다양한 분야의 지식이 요구된다. 자산관리사(FP:Financial Planner)는 금융기관 영업부서의 재테크팀, 또는 개인자산관리(PB:Financial Banking)팀에서 고객의 수입과 지출, 자산 및 부채현황, 가족상황 등 고객에 대한 각종 자료를 수집, 분석하여 고객이 원하는 Life Plan상의 재무목표를 달성할 수 있도록 종합적인 자산설계에 대한 상담과 실행을 지원할 수 있는 실무처리 능력을 검정한다.",,,,,,,
국제금융역(CIFS) (Certified International Finance Specialist(CIFS)),10219,2,5,"한 나라의 금융기반이 흔들리면 전 세계적으로 영향을 받게 되는데, 이는 우리나라도 예외가 아니다. 외환, 국제투자, 파생상품 등 국제금융시장에 적극적으로 대처할 수 있는 전문가가 필요해지면서 관련 자격을 통해 인력을 양성하고 있다. 국제금융역(CIFS:Certified International Finance Specialist)은 국제금융시장의 분석 및 예측, 외화자금 관리, 외환시장거래, 파생상품거래, 국제금융 리스크관리 등 국제금융 관련 업무를 수핼할 수 있는 능력을 검정한다.",,,,,,,
여신심사역 (Certified Loan Officer(CLO)),10220,2,5,"고객에게 돈을 빌려주는 것을 여신이라 하며, 여신업무는 금융기관의 업무 중 중요한 부분을 차지하고 있다. 고객의 재정상황과 법률에 따른 제반사항, 다양한 조건 등을 심사해야만 여신거래가 성사될 수 있는데, 이러한 심사업무를 담당할 인력을 평가하는 자격이 바로 여신심사역(CLO:Certified Loan Officer)이다. 여신심사역은 여신거래의 리스크 분석과 채무상환능력의 검토, 기업가치 평가 등 여신과 관련된 전문지식은 물론, 여신 사후관리를 위한 제반 법률적인 지식 등 여신 전반에 대한 실무처리 능력을 검정한다.",,,,,,,
신용분석사 (Certified Credit Analyst (CCA)),10221,2,5,"신용분석사(CCA:Certified Credit Analyst)는 금융기간의 여신 관련 부서에서 기업에 대한 회계 및 비회계 자료분석을 통하여 종합적인 신용상황을 판단하고, 신용등급을 결정하는 등 기업신용 평가업무를 담당하는 금융전문가이다. 이에 신용분석사 자격증은 기본적인 회계지식은 물론 재무분석, 현금흐름분석 등 신용분석에 필ㅇ한 지식과 종합적인 신용평가를 할 수 있는 실무처리 능력을 검정한다.",,,,,,,
"외환전문역I,II종 (Certified Foreign Exchange Specialist I, II)",10222,2,5,"수많은 나라들과 물건을 사고 팔며 사업 또는 예행을 위해 빈번한 교류를 하고 있는 글러벌 시대에 외환업무는 매우 중요하나 복잡하고 어려운 일이다. 외환전문역(CFES)은 금융기관에서 외환관련 금융 업무를 담당하는 자 또는 담당예정자의 능력을 검정하는 시험이다. 이 자격은 I, II종으로 구분되며, 외환전문역 I종은 금융기관의 외환업무 중 외국환 법규의 이해, 외환관련 금융상품 판매와 고객의 외화 자산에 노출되는 가종 외환 리시크를 최소화시키는 등 개인금융 관련 업무를 담당할 수 있는 능력을 측정한다. 반면 외환전문역 II종은 외환업무 중 수출입 관련 업무와 무역금융, 외화대출 및 외화지급보즌, 신용장업무 등과 같은 기업금융과 관련 업무를 담당할 수 있는 능력을 검정한다.",,,,,,,
신용관리사 (Credit Management Consultant),10223,2,69,"개인이건 기업이건 신용관리가 무엇보다 중요한 세상이다. 신용을 평가하거나 금융회사의 대출심사, 채권추심 등을 위해서는 금융지식이나 채권 등의 전문지식이 필요하다. 신용관리사 자격은 부실채권을 사전에 예방하고 부실채권의 발생 시 신속하고 효율적인 채권추심을 할 수 있는지 등을 평가한다. 또한 본 자격을 통해 신용조회, 신용조사, 채권추심 및 신용평가업에 대한 기본실무능력과 전문 지식을 겸비하였는지를 검정한다.",,,,,,,
원가분석사 (cost analyst),10224,2,17,원가관련전문기관에서 원가계산업무의 수행능력을 검정,,,,,,,
브레인트레이너,10225,2,43,두뇌를 계발하고 활용할 수 있도록 지도·관리할 수 있는 능력을 검정,,,,,,,
행정관리사,10226,2,29,행정에 대한 이론적 지식과 능력을 겸비하고 중간 관리자의 소양과 관리 능력을 갖춘 수준,,,,,,,
샵마스터,10227,2,25,1. 기업에서 지향하는 이미지를 구체화시키는 능력을 검정 2. 상품을 기획 또는 매입단계에서부터 판매에 이르기까지의 원활한 마케팅 능력을 검정,,,,,,,
데이터아키텍처,10228,2,73,"데이터아키텍처(Data Architecture)는 건축물의 건축 설계도처럼 기업(기관)의 전체 업무 및 조직과 데이터의 상관관계를 종합적으로 표현한 정보기술 설계도를 말한다. 기업(기관) 정보시스템(IT) 구축,운영의 총체적인 전력인 정보기술아키텍쳐(ITA:Information Tech-nology Architecture)의 핵심요소인 데이터아키텍처를 구축하고 효율적으로 운영하기 위해 데이터 설계를 비롯해 기업(기관)의 모든 업무를 데이터 관점에서 구조를 체계화하고 데이터 품질을 관리하는 실무자를 데이터아키텍처 전문가라고 한다. 데이터아키텍처 전문가 자격은 전사아키텍쳐와 데이터 품질관리에 대한 지식을 바탕으로 데이터 요건분석, 데이터표준화, 데이터모델링, 데이터베이스 설계와 이용 등의 직무를 수행하는 실무자로서 갖추어야 할 능력을 검정한다.",,,,,,,
한자어능력 (HANJAEO NEUNGRYEOK),10229,2,61,"한자어가 사용된 국ㆍ한 혼용의 신문이나 잡지, 서류 등을 읽고 직업능력개발과 전문인력양성등의 효율성 및 사고력, 창의력 향상으로 인한 국제화 시대의 통용되는 정체자와 간체자 능력 평가",,,,,,,
리눅스마스터 (Linux Master),10230,2,109,"리눅스마스터 자격은 국내 리눅스 시장 활성화에 따른 전문 인력에 대한 객관적인 평가 기준을 마련하고 현장성과 전문성을 갖춘 리눅스 기술인력을 양성하기 위해 마련된 자격이다. 리눅스 기반의 Desktop 활용 및 서버운영 능력, 리눅스 시스템의 설계개발 및 관리 능력, 리눅스 기반의 네트워크 및 구축운영 능력 등을 평가하고 있다. 리눅스마스터 1급은 리눅스 시스템을 기반으로 웹, DNS, 메일, 파일 등 서버 구성 및 운영관리와 네트워크 및 보안 운영관리의 업무를 담당하는 시스템관리자 능력을 평가 검정한다. 또한 리눅스마스터 2급은 리눅스 시스템을 활용한 명령어 사용 및 관련 프로그램을 사용할 수 있는 사용자 기능을 평가 검정한다.",,,,,,,
디지털정보활용능력(DIAT) (Digital Information Ability Test),10231,2,109,「디지털정보활용능력」 자격취득자는 컴퓨터에 대한 기본지식과 최신 정보통신기술에 대한 폭넓은 이해를 바탕으로 컴퓨터 및 인터넷 활용능력을 배양하여 지식정보화 사회에서 요구하는 컴퓨터를 이용한 정보처리와 인터넷 활용 및 웹 페이지를 설계하는 업무 등을 수행한다.,,,,,,,
세무회계,10232,2,99,"1) 세무회계 전반(법인세법, 부가가치세법, 소득세법, 조세특례제한법 등)의 수준별 능력을 검정 2) 상업계 고등학교, 전문대학 및 대학교 등 각급 학교 세무회계 교과과정을 내실화함 시킴으로써 기업이 요구하는 전문인력 양성 및 배출 3) 기업체는 별도의 재교육 없이 바로 경리,회계 실무에 이론지식을 겸비한 전문인력 수급에 용이해짐 4) 재직중인 직원에 대한 객관적인 능력평가 및 기준을 마련할 기회 제공",,,,,,,
전산세무회계,10233,2,99,"모든 업무가 전산화됨 요즘 회계분야도 예외가 아니다. 대부분의 회사가 효율성을 위해 회계프로그램을 사용하고 있으며, 회계와 전산분야를 두루 갖춘 인재를 원하고 있다. 전산회계자격증은 회계업무에 필요한 각종 기능과 프로그램을 익히고, 회계업무의 전산화를 알맞게 수행하며 각종 세법을 총체적으로 익혔지는지를 통해 전문 인력으로서의 능력을 검정한다. 전산세무회계 자격은 전산세무 1,2급, 전산회계1,2,급으로 구분된다. 특히 1급은 세무회계관리자로서 전산프로그램을 활용한 실무업무를 생할 수 있는지에 대한 능력을 평가하며, 2급은 세무회계전반의 실무처리 능력을 평가한다.",,,,,,,
한자급수자격검정,10234,2,60,한자·한문 교육과 관련된 전문적인 지식기반을 가지고 당해 등급을 포함한 하위 한자급수자격검정과정을 교육할 수 있는 직무를 수행하는 것을 말한다. 또한 한자·한문에 관련된 전문적인 직무 즉 고문서의 입력과 교열 및 번역 등의 업무를 수행할 수 있다.아울러 한자·한문의 이해와 활용 능력을 바탕으로 광범위한 사회 전반의 직무 수행에 다양한 효율성을 제고하게 된다,,,,,,,
한자.한문전문지도사,10235,2,60,한자·한문 지도능력과 고전국역능력 및 관련 사무의 업무수행 능력,,,,,,,
FLEX프랑스어,10236,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
FLEX독일어,10237,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
FLEX스페인어,10238,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
FLEX영어,10239,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
FLEX러시아,10240,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
상공회의소한자,10241,3,50,한자어가 혼용된 국한문혼용의 서적 등을 이해하는 한자능력 수준,,,,,,,
FLEX중국어,10242,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
FLEX일본어,10243,3,50,"교양있는 원어민 수준의 듣기/읽기 자유로이 구사, 원어민과 의사소통에 어려움이 없을 정도의 듣기/읽기 구사",,,,,,,
무역영어,10244,2,50,"국경없는 무한경쟁 시대에서 대외 교역 확대를 위해서는 무역에 관한 전문지식이 필수적임. 주요 직무내용은 무역관련 영문 서류의 작성, 번역 등의 업무를 수행함",,,,,,,
PC정비사,10245,2,19,"어른, 아이 할 것 없이 컴퓨터를 많이 사용하지만 고장 시 그 원인을 알고 수리하기는 어려운일이다. PC정비사 및 PC Master(정비사) 자격은 컴퓨터 전반에 관한 시스템과 하드웨어 지식을 바탕으로 PC시스템 구성 및 설치, 유지보수, 기본적인 네트워크 설치 및 활용 등이 가능한지를 평가한다. 또한 사용자의 요구를 분석하여 그에 맞는 컴퓨터 관련 정보를 제공하고, 이상이 있는 컴퓨터의 문제점을 파악해 이를 보수하거나 하드웨어를 업그레이드시키는 등의 컴퓨터 관련 전반적인 관리능력을 검정한다.",,,,,,,
네트워크관리사,10246,2,19,"서버를 구축하고 보안 설정, 시스템 최적화 등 네트워크 구축 및 이를 효과적으로 관리할 수 있는 인터넷 관련 기술력에 대한 직종으로 네트워크 관리에 관한 전문지식을 토대로 네트워크 보안 기술, Design, Traffic 분산기술, MRTG 모니터링 등 네트워크 전문 기술자로서 필요한 IT 기술, 네트워크 실무 및 관리를 수행하는 일이다",,,,,,,
ERP물류정보관리사,10247,2,98,"생산 및 판매, 인사, 재무 등 기업의 모든 자원을 종합적으로 관리하는 ERP(Enterprise Resourece Rlanning)시스템, 즉 기업자원관리시스템이 도입되면서 이를 운영하고 관리할 수 있는 전문가 양성이 필요해졌다. ERP정보관리사(회계,인사, 생산, 물류)자격은 경영과 전사적자원관리(ERP)에 대한 이해와 회계, 인사, 생산, 물류업무 전반에 대한 이해, 그리고 ERP시스템의 회계모듈에 대한 운용 및 관리 능력을 검정한다. 기업의 ERP부문에서 활동하며, 기업내 ERP시스템 개발지원 및 관리, 유지보수 등의 업무를 맡을 수 있다. ERP정보관리사는 회계,인산,생산,물류 분야의 1,2급으로 구분되어 있다. 1급은 ERP시스템관리자로 ERP시스템 개발지원 및 관리, 유지보수 등이 업무를 수행하며, 2급은 ERP시스템 운영요원으로서 ERP시스템 프로세서에 따라 관련 작업을 수행한다.",,,,,,,
